"HolderAddress","Balance","PendingBalanceUpdate"
"0xc9abbfaf2f344dbe0a19ec9efbed513dbe031b8f","201.697495795823","No"
"0x014fbe88fb126d61f15a97f9e245930cf580df6a","510","No"
"0xec94cc3ab961178eeb0a9b1025ff950d806dc3f4","1","No"
"0xd03eeefe4bcee0fee89270112bccc746f8803fec","127.24821470587","No"
"0x0ae32c50d825108cb450665cbfd3eecdeda532eb","1.14833E-13","No"
"0x5fceb3e20013a8807038e91a89b5457e92b2e70c","2000","No"
"0xb9cb446befa5efa139dc5626c6cffa6ce2a3ce52","0.73537392189362","No"
"0x7f2867d3fab6ca8bff4f8fe012b2a51f90ba9624","36.927","No"
"0x1d24a876779e29a1196432974e6baca60b0cee1d","300","No"
"0x8ca2bfbe2398a5cfb1b61d54ba23813d96211975","733.70901526583","No"
"0x4f490d4a792b18328d6b650ef4cc23ed49504e27","6.977673643013E-06","No"
"0x1c2bf356f115303d6471c9ca99317cc677a31eb5","519.862278453319","No"
"0xfd38ddce691c186632a44295a090e090eed1d640","70.5741","No"
"0xfdc1682e2ffa46e656378d8669bbb0917ad6f7dd","358.602876830865","No"
"0x06d689952471c4971ba71aaf7280c7cb894f1b4f","0.000108696830396438","No"
"0xdf9d93e1050dc63959afef76744427fad2faf481","356.549366838741","No"
"0xc22d2a90be89264a6a71963e577b9286f7966688","0.00364228570012893","No"
"0xaa76e8470159c8c177cdc14a618d244eaca41e8b","307.514281289447","No"
"0xec5ac0d2031d63f1124085b7f6a1d7843a9979a0","126.783776194756","No"
"0xc8c0718310c2c53f0ca0f68833ae58e8aeb04a5e","1778.68087298732","No"
"0x5aa04a540f9073943f610a92d36407911dfe0574","500.746011140714","No"
"0x49406a84da0d0baab2588cf6188bf8c890067870","8.8008E-14","No"
"0x6e200993bb0db496d0edbfa64be9721794f3ae9e","10152.3449526764","No"
"0xd93b7af1c55774fbc4ba48c516b7fb9295222e8f","200.483752645441","No"
"0x77c768bf0d55d7b604d2fdb04945e1ad877c8e5c","569.188028270671","No"
"0x093584f7be4e14d7f6461221f97a05caab30a9a8","150","No"
"0xf14c579ccd5a476cb6fb2388c88841ad7f0971e3","209.792012314656","No"
"0x78a0847d2aba1cf59df85a73df22c627d438dbfb","20","No"
"0xb0e13ab0c4616c0193388d8fe08f36a047e1b093","108.920859689772","No"
"0x8e51545f3b8c9eaf8ad18d359a4ccb6c4a4cc16e","10.1449173082802","No"
"0xd8a3f1ab05ae0412105edb1cc74a4f16e052b74c","540.947002578402","No"
"0x6eb3b257b94a1ff80bb1a6dba62bea044763291f","10","No"
"0xcea424f8a515356dadaf2a1abdbc12ea7bad4349","240.167700573514","No"
"0x3ac868d0d033bbc08c49697edc3968672c6ab11e","45","No"
"0xb748798d0a8da0527c30e6ca81425a8fd150f04c","2418.93438717818","No"
"0x837da682d58e773c84926929a8e3d99d8f91c843","0.000366362747400915","No"
"0xdc81798f18ae33abd3d559301961573ccb40aeba","25","No"
"0xe602ef580070e4d51bcd5663893c2ef8cee96908","40.0022075083441","No"
"0x263e417aa28739f54885b1ce6f0683748b121cf5","1018.43377058073","No"
"0xc5fd6bf361a8d5bd0b92c12614db8a67a52b7e9f","9.2723103737392E-05","No"
"0xb0d8b9b88ac5e7d0e69ba572075a731e0716e71f","112.354295481581","No"
"0x5ef3454b5d315c173540eefe86306f7f5b559ad1","316","No"
"0x2fc6e092ecb70bd3c2055296e6a4f0e86a56e522","468.225586932096","No"
"0x199b3efe576f37a7645e13e15f896a280b6bcd26","16246.596322225","No"
"0x2c6a30120aef59a4cac0ea21de8a2d2411df6b51","316.854549071108","No"
"0x6197066e9e88b2a06f54b1b32a2f853a9b670c29","100","No"
"0xff45bc5d69df0d1683a24181b12307b463f36b6c","1067.7820061237","No"
"0x70527163b52bbe8dd81855011771ecd0c2415186","152.302968883915","No"
"0xb1968d6f7c63b684208e30e9cb440cea2b9f091e","583.685751956675","No"
"0x66441fe403e183a982d09e9bda73db6813c4830d","200","No"
"0xda25c680667499292817a40ef04ad5e3c5ad7ed5","712.781528","No"
"0x84d9b234f10f034bdfe6d86bdb2bbc11d4b44dee","694.3","No"
"0x0783d0932a3c6c73e034eef047f9775f80d41e85","4348.08462064197","No"
"0x2ead3c5e568960de1cd8545d1acf91bef22fc15e","485.457009674163","No"
"0xd6b30360ffc2dfc30f87c6fa42a1f8641895ee2a","0.000926932698434484","No"
"0x93899119e5690aa6a4d24508418fada8cb27630d","123.325023264049","No"
"0x15fcf449fd129f9ca1111b15d8b1a3a5e09a1887","1037.38229018157","No"
"0x1118177cf2c133d4c2e7098a107991166d4459eb","1334.30647398183","No"
"0x77cb9660af692d67ab29fc46d021277793eb79b3","214.360568047949","No"
"0x856f87af3049435d372534a03585b693a40bd646","64.3010543379687","No"
"0x6763b1f38a089cb0057dd9db14f6f5fedc44a7b3","128.592270131646","No"
"0x433378e6d879a462dbe0d049eb60d76929fa44a1","1071.00771575591","No"
"0x1861db53614cdb8887edbdac17eb9162713d01cd","100","No"
"0xc8733c099354091feff41d2b1986c7e031c1ec43","609.542714584389","No"
"0xb16dbbb701b7c4675a7466a82c29587314d9ec6e","1026.47171871261","No"
"0xe4e527a262dac99ffe5abc99d8ee6f274e20a9e9","534.13476759112","No"
"0x9642bc870937e088a7584a394a5e0c06b1cba3d6","108.414592219034","No"
"0xbb4e80f602156594285e5d269c84590fa7d4ed6a","699.28217536955","No"
"0xc11d6b24768ebe130d298e86ed81e5c29605eedb","269.370405529793","No"
"0x45077fe68cb41b44cf6ca283fa2c7c2c0eb7f5bf","1277.64356787027","No"
"0x93af53512a079412acb1eed1e96d2838f6fdde27","0.0308956423498626","No"
"0x66022ed2274b555d25812158f3e4784f16c84067","18904.9916597548","No"
"0x8585c80bdee67492768257c0f034ef3d29540c99","231.545071156144","No"
"0xa20521d6715fbf345f2818940a3a81f212e7d701","1.8162677160529E-05","No"
"0x2b7078c2aad54fb6d4b308ab1ab126b7aeb3450c","255.197241447607","No"
"0xef00e0c7d43b9f1c1c3b6dc9c9dfe7465e104919","900.591049778188","No"
"0x2198ce837e6f1051ee62212b1473843960cde062","315.509521272078","No"
"0x8abbebc0ba2eafd29da23a2821744e75a82e35d1","213.040909450394","No"
"0x661d54ebbfed89e77b69c9516453818b580ab347","500","No"
"0xef609ab6fd2c7f403b64c435d1d80c85c71a658f","209.128659922309","No"
"0x2a6ba53662f745ef4a91248914a17933261a69f0","106.383687945277","No"
"0x57fcab2dfdecb4c57459983c3865a4d207fb98e3","3784.62869654278","No"
"0xcb037329e4a7325e69391c7603f03f5156e24135","659.513346459969","No"
"0x2afec7fb54e2942e9858a505e860ab20c3bb6eab","3.715E-15","No"
"0xb62c332b9877e64e73f1144f43c4c7bb716131a2","500.753809628439","No"
"0x29a0d143590bdf76b10b678859c0126189cca540","52.1734401146101","No"
"0x68d1b0a9cb87525ab11c1604a7b1e025e65a4998","180.688116268511","No"
"0xbef8c0f516b51faf1f71e5034d54f069a3d6224d","155.823026982599","No"
"0x30f0a44ebb1d972d8a567c6ef19b789d19def054","135.16552440029","No"
"0x105360bf556003a09baa3b3e556a3caece6752c1","635.059118905858","No"
"0x383a94449905307def4d114f4a5ea93dcb1c4e8d","240","No"
"0xb2bd0bebea557180d3fa7e95b27e5e619d25861d","89.921221","No"
"0x39020154fb669ddb71f767c7dcce81f3c066ff11","297.189515087495","No"
"0x84859b099490b6b5d0aceb342508550ec2c9ef4d","499.80850055539","No"
"0xb0a14ecd93139c14d36dc614e401bf86e8bbe58d","1856.89843550788","No"
"0x0d4ae0ea063d3581cc485fe0c666bba1267fbaf1","149.227569678202","No"
"0xd5c544e7fd5e2b6b87feb962cc1e61a6f85db070","1987.95247851322","No"
"0xfee45670d4b2a76d2806cb07dd4b6e2eb53539cf","496.479285381764","No"
"0x59d701993dfd501adc5a41ae5aa7ff4124bf03f2","0.00018478418674382","No"
"0x28395f49a1852f6dbbc28c7ef191024fe6709574","1.321394507874E-05","No"
"0x8dc2bb633ddf690e855cc892aa654cec3ca9127a","278.586661715222","No"
"0xc076f56b8ce6ca3f0aef82677f8ad78c24359e47","250.495197594659","No"
"0x0bde95b46ecfe029a86e4a835e2394dfdac9a699","0.00288719","No"
"0x92dbe2104c0393e4709808402913c4cf78e4da25","110.117393299716","No"
"0x5f9d41289ad44d17e6c51f889276999112e4fffc","11798.5356106732","No"
"0x26434ea15c154214afd6897817e1fe8bac91855c","5.1640670187775E-05","No"
"0xb95ee3922ce7ae4fdb551b6a812d40eb1c25ae72","3.2258892062059E-05","No"
"0x7e14dcf03d63ecd0a965d85c4f35233d60ffa628","292.015135934406","No"
"0xac9259215ab5ed55b75567df312056ad7068a2ff","462.474467841522","No"
"0xb6eb4050c9db277dfa0d5c50b0b8ef5ad351ad3a","675.64141993976","No"
"0x1e157d671cd86d3a4c9329c4b87387308feb646b","4.75191977E-10","No"
"0x472839f90e5bf7a50b6896cd2b155308ef7aa71c","488.725927787476","No"
"0x706aea3e830f402b2a17ec586e528a3e8744939e","581.081270222954","No"
"0x39eae4213aa9f12ed4e92ca6a471e1eea96a9f52","14.6073169683423","No"
"0xeaba5cbf0c6eac86dccb432c4d2f873ae38eb972","406.572699095571","No"
"0x58ac9980f7f9e8e264bb37de3b00c1fefe4efb46","2000.00003834886","No"
"0x02bb3964803882a2b010c2982b8cf2fd93c05d3e","1380.91642140734","No"
"0x6af30c26ecd6cf5053c980729f96e4891684fb2d","1943.93313534939","No"
"0xdf30a95470b790172052c54b32a8b43ceb8dc701","262.954808975512","No"
"0xaecd65c437d16db9b0ffc0b1d1f1d3502cd00653","83.9663282122438","No"
"0x103bce9b4aaf11989eae2de032e4ad4b4c79175e","948.899559532894","No"
"0xc9469b4f1435c9abce7ec547270573f254b2d710","1259.3813005016","No"
"0x52a7be742fefd89a057460abab2777d548447883","2000","No"
"0xcb921a06cfecee9be65d6cc17d9c32c71350b087","46.7087082725213","No"
"0x50836822af94bb883d52ee180682b6035b2603d4","8.8924478464267E-05","No"
"0x4bc67ad2f21f0325568325c25da892ef7e7958b8","0.0715880441038025","No"
"0xbb6fc43d96e8a153a82a8f348854308ee5c1cc5e","200.811862726925","No"
"0x1b19d1c3217fdc84fd0b24862b64fd3678be1ef0","1422.9","No"
"0x59878880e820d98717f3586bb0377e4b196dd4fd","1.575E-15","No"
"0x951e9297ffc72478bb175ffe0408926e2981c42f","1095.81213705466","No"
"0xacbfabaf284269696bf8c7f8109b9a5a1047ef35","48.6876093492421","No"
"0xecf06ac8151fb0966341fcb95cb43adfc292a479","3.423384747701E-06","No"
"0x39eb4d2cfaf742ae5b7d8eb618cbb4a3e78304bf","196.383785599002","No"
"0x035b5989b3d5ac9f8421613065cf5dfc9835ef6f","0.000102543483822772","No"
"0xfabeaaba5ab87b46acae093376dd96e64ac77948","200.104409958857","No"
"0x3d6ce3f2e570b5f7e72ec43077aa5dc8079534af","476.229156433273","No"
"0xbaf7c4c1d3f947d5404d317df4227551b33b6b3d","300","No"
"0x14403edb6dcc966dc34e94329db4eb99bcf62d81","7497.00003798996","No"
"0xb07f764a7732bc405faa5a24654574a96eaedd9e","1211.38922416943","No"
"0xe27a1cce44de0a6f599124fbc291910c4bfe5f5c","65.0077342916725","No"
"0xdd0baa7b4cb5ec25d2ea9650063d20c1d7340da4","113.003192444984","No"
"0x3cdc52e9e24910b7cb7d1e0ca768064226a1a3ff","3.946437507012E-06","No"
"0xaed2e9defa50bd004470ed100c9f487dd4756d77","341.103289332107","No"
"0xbc54c40ca013089a683885b14b4a8d7b1aa5de88","8.7194462661684E-05","No"
"0x5eaf13ace537c01f81208ba85489a76028770c2c","0.0784524435022283","No"
"0x2ddd2595ca5d6ce13ea043d6eb69766b71ae095c","395.075806791453","No"
"0xdc849cb277d665a4d2d86220eecfcf5f2b5fff47","621.978573574012","No"
"0x0f931655eb10b5ffbb01055905de1f155ae5905f","110","No"
"0xac82fdd1b29e1153b9ec16efa291c3f94605e3e2","159.02139290745","No"
"0xb2f124817c714c1f059485feb00cee57113f9412","223.89733778","No"
"0x6880da2d7f49e91c60b1897d766d2b23d5b1a919","587.058165318046","No"
"0x15ce9eaf94a831150b85af5a39e7599ebd88a05e","1001","No"
"0x4f591786ed3640422e34b3c77f8ff472ec76e312","0.00017445354216346","No"
"0xe7a4f1ff0f8c501dfa8f8df3a19b80d70fcaf9e5","83.2747325843276","No"
"0xe3d9a33a6dbebbaeefc902725182de8b400d4fa9","0.000323794075568487","No"
"0x6441afd2af7f1f275035040d8e87440b347b4cb4","276.270639101295","No"
"0x88cbb069580c2c48a7943aaffe5fe7c9cf3f4a2b","598.4909","No"
"0x327ad33e52b5e6a213da2f04fefd1e12efa4222b","0.655","No"
"0x30fef526af638622b9640ac7d11efb60ebb5e9f2","336.499412559937","No"
"0x143e48a712f5dbf1bef0872dfed6659f89948faa","134.693649200641","No"
"0x45132b1497a4ae02f3f83025c41404530786c89e","262.526039614297","No"
"0xc0d646ce35eb5f22cd8e0e9b845091bf5916043b","14.985","No"
"0x354fd608dff97c66f8b94a0fa4a2af819e5ae6e7","189.671784562501","No"
"0xd385ec86937580ff04bf9f817ec7bd83e0a6aeb0","370.771937516327","No"
"0x5f242192bcc692cc9a2bfbe53d98960f550d4738","103.12460998285","No"
"0xf0a899124ca7101055e45c1aad374092c7c357cb","1.71790808949361","No"
"0x6ec31254360ba06e35bfe717dfc2d914f3dfd8a4","166.1237","No"
"0xf1d066245a7a21810a7c773373abd1afb9300016","114.313182640749","No"
"0xb7beceed948de5b0f819de07f61c17665bd09c66","260.087419608216","No"
"0x7f982d10bf4a6c2ce459c89e35b6a1fad00ffed6","1330.77409696957","No"
"0x618364cb71c44f480ff644c83e5c83048c6e506d","5.9841241157E-07","No"
"0x98040427ba259a889a6c30fbfa3b5dae4d61401e","56.3621041968821","No"
"0x11a30358ac7431380388016d11bc176f83f1e058","1862.6413758308","No"
"0x8c7841dd5901bd2ef3114a4e6dd13dc62a74e653","2718.86601886427","No"
"0x74fcec494f37c69e3d14d014656a4ec88af6ca1c","27.8470441559632","No"
"0x9e738a217754b0499fda0e56ff848e314b4b515c","1600","No"
"0xb1659e24824c4ac7faf64be742dee596b1bd1d8c","470.048958154546","No"
"0x9b7f38da5a6a0b7530bdfbff51002d0c73251c6f","187.283377923619","No"
"0x71628ced4ab14dd7d6b84694588383c106ebb238","500","No"
"0x0050facd2c04930257438b213fe9e132a26e5a29","1145.29519584492","No"
"0x613d537932a6210ca87b07a1ff7c4409779a2a45","100","No"
"0x48f181791800e2280d7f47495bd8bef2c48b0757","712.4699892434","No"
"0x212f91cc94f6a08f050571e1ba9c7f9c6dd55533","3.02573877774147","No"
"0x4a9f2e8f692d2f7b3f45f04bcd5bc136e492f921","4591.8339552514","No"
"0xd0a9e0828cc9dc146860160fd1f5ab7edfbef8fa","242.44849514964","No"
"0xae763869e4a87d5f22435e148a1c15b964bb994a","51.9505975091206","No"
"0xca62328840c7273710099ecf69b8c3bba48530a6","644.829175854666","No"
"0xa2d623af73c73ebc999c64d69915debd2bfcb4ae","6036.60392050178","No"
"0xf90ca7fb69e88e74ca2cba94f9c39d9f9825200c","612.801082553568","No"
"0xc68390a04488c83d3d154b49bd725479e9e02339","880.086227520217","No"
"0xfbc7fc77334f77a0621d1440e20329db2386e456","400","No"
"0x8e656842eeb985056be9e799ed253cbeb7dc6fb6","450","No"
"0x410bc08054aa2c87ab73f90a2cf8cc34726f8893","5736.22939942742","No"
"0x63be6a4ebabc460ae8aa16174cf56e61aaa01467","1158.38126070315","No"
"0x9a9a4bb30e3c85d511f07194bb4cb0635283e216","150","No"
"0xc8cc4a66dab9e2e77b4214f7e9cefd2039288b95","199.711301661469","No"
"0xf4feecbf6c0361baed74277564cabf72822d7e54","1.6173E-14","No"
"0xe1cd0e735125d9425e0af5ff54bcfa63b4265dfb","2432.38286107419","No"
"0x05f80542e58a1327487769975f15c2d07e8cb90e","125","No"
"0x6b198b2c52ed6db00f51aced7e8a490e9fe40fc7","0.528134422539116","No"
"0x20a076b7571e05501a717b9a0c3999a5e36bfe65","557.3318","No"
"0x372ba0323ec1152c2c028deab97c4adaf07191ae","925.931447043369","No"
"0xf07ec4aa711aac9a4621d7b78cc07fd48718d3b7","300","No"
"0xc0740580def3fd91bbec0810cbac32df7c9bfb7c","106.865409221221","No"
"0xaa4a1118ee8d1ddb33c4cd4b8a3af24e493b2837","0.0008","No"
"0x0549e89d5d13401bcb993a1bd41f633c78102b49","5011.66306397353","No"
"0x422e917c9edcf897228e3c6d90a1d85bfbc8865b","1102.77765318059","No"
"0xac6e00e5b89e72eb69bc7a7fffdc27a780be5e46","272.309541913874","No"
"0x08911e1307ce7cb0768ca2cb7912f843e33405c4","557.476216771436","No"
"0x5f70fe03865a37d2e02841d87780f55f33d75e29","22.184","No"
"0xd84111b8f87e499b483a29d56b325e75c06e5a10","569","No"
"0xe72e7676fc517feb9dcb3608a64d9f6011920b4c","456.605634490769","No"
"0xa9e98f5105418f74ca1846cabd8255fbbc074180","29.9862186305495","No"
"0x9b37996b36c4cc37bac28017c22c1c9c7d91b807","1152.43668213478","No"
"0x6144622fb12a4324b3cc693d0525c53a377623c0","271.480245777891","No"
"0xeb39a6d43ebf1fbe69b6b2ec02acdc6b5ad356ea","448.235557019045","No"
"0xd729b03e0fb713720818942ae6a5ce43c670227c","7.8096234436584E-05","No"
"0xe463aa794e1d28ed0921b0f532726100472a6c8c","25124.5069181584","No"
"0x16c197dec019f5854c96b1b3a28aecf2e5c41bc6","497.9768","No"
"0xa2e6b22cb182a40b88f1307344b5fd7944b893a8","2120.20416255809","No"
"0x6758f0226eb7455f6b2f9645e497043f146f49d2","281.215538148324","No"
"0xb5df723e51fb5f685ff06240cd98c28f19ccb24f","0.30336810996074","No"
"0x8b6c8637371fb64ca637b2fe4c51107bd9f79e4a","1000","No"
"0x1a2caf0af2085c32b2961be976101b0be2bc6cfb","500","No"
"0x044eeffa853e70efa4da9da5d515fc19a7ceadda","1750","No"
"0xf17cc1ed79f2c07eb976323603c18a6a9b7370b8","94.3447414371072","No"
"0x48ec7fe34e0c7843133c0e7571c2f17ab8c7bf32","84.5","No"
"0x0f8d6ba4d109d9758fa6f51e3ea5f5f4091d701a","3043.95598756017","No"
"0x9f22ad83c54cbd8730eaf861c21b999cfd815a31","52.169141942353","No"
"0x8e8667bf2bd02e85fc5dcca2ecf2eb80182d21e4","378.659761161703","No"
"0x5380f5b68a4dae358333fc092dd4184636b8fc8f","100","No"
"0xce3dd1e7fb734a4154294f13207a9c44e569837a","665.7236","No"
"0xd68af5c3becd25948f5612b94b00f0d11a60f120","13","No"
"0x22365256c03dc33fc9547c009989ca2d33aa49d8","41.1","No"
"0x7d27f2e4a7f42c878de0c98af7ae84b530862ba0","7.686E-15","No"
"0x8ed8d1550aabc68325d9bb95366b3e6d3d10c110","255.30086675165","No"
"0x1e590be8313ffaed7648cdb5e6afa466b2e58f92","0.3356","No"
"0x656421fdec27c8309f5808664bc18649d315edef","814.893180684262","No"
"0x609dc9a18d70b0aa0e95fb37df195daa5cbaf409","0.844710268614077","No"
"0x4b46f73e49eb539e24d64344b5814eb385b8527f","55.9797322652412","No"
"0xd79652b55cf7f955e7f483325228ec1c66a83acf","74.6352201135528","No"
"0xad76b9586b2b180f50c801858e13e33c9cc92298","433.650985398643","No"
"0x12439dbafd34002ce24a65a3a0cf2c0b54eb69c7","2.1851E-14","No"
"0xc38d8407e4c242ac416a3602556bf8a906e5b6a2","360.244677304529","No"
"0x1c8bf9a9b29655b5c3cb9fd4e16fa94c5389652f","507.836312458616","No"
"0xd4165d98b0900c5c00f6be7506e18bf423de2ec8","931.978412002245","No"
"0x8356edf3bffc6cbe44fe0d0e97768c4d9f682535","3743.85642791431","No"
"0x81db28730335b2083310ae3b0eda08319206d310","202.201303198113","No"
"0x26f29bfdd00b27f5ffeae13bf9ed04fcbab6d3d4","459.102031514318","No"
"0x0e56e292135b14b51e51b1a79a41d099744fe568","0.000814744926512498","No"
"0x29874b11932d65fa8cd4df7ec9d64b80048f33ed","186.374918812095","No"
"0x8943e152d8c29a7f95c3bd936781029fc5aaa253","0.293007894162442","No"
"0x63a4448b741ef1178473cb8d3711a973bd3eb295","840.916293263702","No"
"0x9b7efcb6f1c62046e891ae16661ffaf9a620beec","850","No"
"0xc83af2ff9279726db7300d49d48be60c8f11d39a","9.31558277387559","No"
"0xee1383eebd3abcc5f5380723d167da9634bdc4c5","25.3850956678343","No"
"0x22efe9210ef46e3207b30278b56e9e4b638448c4","921.919599921342","No"
"0xae760b81751b8cb4b3410d12f2c344b876a7e576","94.895","No"
"0xcaec83723a125764de94dcc73113151b50f1fd21","175.141616277886","No"
"0xa44470513c5879bf392a3e2c33cb8e6cf287b908","50.8405383350724","No"
"0xa64a388227ab0a7dc92d14eae0e2bb2f38f1be5a","120.034089184883","No"
"0x3f44cc5b17e6f2dc600a5bf2b2ac6b9323a744ed","0.108239582088366","No"
"0x52265d22df24126e03087a3deadc0d836f0d4b74","570.400333430365","No"
"0xc922add18eed8dd34f8bbb014721e4a4568b4518","953.1359","No"
"0x291c30a6741e89d9f27d9be8a228dc913c986a1f","470.954021920689","No"
"0x971fde81a60ad7bdf62c58400a19d8675674de69","1.15509292009963","No"
"0xa13c83d5982f68811b5ec6769c5e1c8127fd326b","0.867495329721122","No"
"0x3670c1b39bb544ed9d1489c818bf6f9560f35c1b","5741.47125334384","No"
"0xdf4bd63da3523b1be71116e419c2a7bd82599cd3","463.382333136126","No"
"0x3b457409bde0216f6efd6e6c09e47c527b62140f","934.354054703318","No"
"0xaf8cad59923b3ddf0fa0740f05cb524b06abd21d","188.3","No"
"0x7577cb42a0fd2ecee438374938bb3df16358f8c9","2.7341230811464E-05","No"
"0x90979106d6db60e15a7a8611385d918a498fe31e","323.129311280577","No"
"0x3d9ded0fa0ab27ffda04c2a5eace369a7aff8e36","0.40198308","No"
"0x5034b9d3aa220511c74b1b0530f4aaca35a8c90b","692.614845359981","No"
"0xab779128f6b3181538219d9258706639cd3a0095","249.430567830404","No"
"0x32679b17234100f6af3c96f79fd49003e88ff602","45.5758315085975","No"
"0x41c11f62f211c50bc86963c5454cee16053bcaee","911.117280086367","No"
"0x7049bca670bc971c1e38bed509fc708035b4d03d","100.980957714121","No"
"0xda7cc23583367c70a97ff710f2aeedd845010d6b","907.230751716117","No"
"0xab8ca35966f8f3d36c57aaa9cc7879c4c4440fa8","169.988980206523","No"
"0xcb3a5f0dd663e6b1003e56573e456459ccea2240","84.1412357032061","No"
"0xf96c861a71d23c433effaa70307a85042c2a1e4f","150","No"
"0xd46f7f8046ed1eab92aef6000716a16aac6ff342","407.302407202992","No"
"0x8c6ebc9849633e688cd46a37c66e341a988a82ac","702.210445831741","No"
"0x9b6546d6d23f978ad175693018bab2b9c691bbde","10","No"
"0x616cf8fbe801b38e558816f3a82a02112ff3e5ea","1444.36785770468","No"
"0x4aa5cb08e3ec561c6a1aab4e2ab8a12eaf96c279","2211.62658342616","No"
"0xa444bba3c6d671a9165638c4a40f578d3a41335b","150","No"
"0x9aa057b7969e23e992b3f7c6a5991e97f5ec52de","322.085678286299","No"
"0xc9403c75f4543400cd611083c8b8e5f46653d01d","366.870174496094","No"
"0x14e91389056053d30293e03cda1288ceeac13ec5","374.841776199518","No"
"0xf4f1d87e607061faa365f70c60ad5100b69add50","125.024","No"
"0x7fbebf25ac1674c62185c43384669c8c7b0359de","544.587870981401","No"
"0xa78c676d3679bf6cad1aed4aed5e8d359e1567fc","3.504519136487E-06","No"
"0xfd7df711d50a5d3eb7e29277e8d007f85982fd11","478.769655687543","No"
"0xdde8c008e6859e2b6623e5279c6cc8dbd0a77387","5","No"
"0x587671bafff4c18dfe5351f77c92b42b30667273","698.689156426124","No"
"0x4713e21a454786b0bfd799dc6334a73f1be01f4e","967.235086461434","No"
"0x18fa761337b1fd4bf854c5166a0352210223033f","986.087589841714","No"
"0x5dbce87fe14075f0adf435daf14e446c241b59f3","780.0003","No"
"0xca704065a5067b688272a55725e3f93c1f5da3d1","362.359545582592","No"
"0x6d979a3d0588ac26612f210195ab3ccf8bb25fca","20.57","No"
"0xdcdd14f9a30cf718487e6c8fffcf99db2eb0bd44","108","No"
"0xef9cd218efb54d793ee24a4ca42e9a59c73ce150","1930.06898086381","No"
"0xe8993f7f253ce435598a8d02f04a390332ed4a0b","150","No"
"0x4b322052e684f2eea2ee82ef0da46c726b507e98","1000","No"
"0xf9e5b3b6162d76186bd002bcab0b3a9b7a25d7ae","100","No"
"0x9fe5385f3c1700830cf3a0918a04e4ea92fb0a93","10.6","No"
"0x7481c574e31850f2efb43f8e581ae721165ce472","193.571078216521","No"
"0x2c60a732170b2ad105f202584db74cb8cc7f88ed","0.15","No"
"0xbfd8570b4f563bcf60dee9f6115f6485047c8a26","193.329359644612","No"
"0xedc8c616e88fb0e8d12709d3c3c2a9fa58076778","9.2687844964512E-05","No"
"0x09a76cb39b639b5ce073f51aa5baaa05dc394ac1","318.371404052054","No"
"0xd85a2a38b39273c99b2e9f93a28d8527fb2684b6","19.2904048383068","No"
"0xe349d87ecfe65b3cd9de1f4272f13d429db8770b","270.6","No"
"0x8b748c173c752d8d58235f4c4308cf48827b2e88","378.483034654407","No"
"0x1e7398de2a3aaae26c3fdbc079618b7b7b7305e4","401.1215","No"
"0xce0036a0351fa5f8601881dcdccc5e29ee30ac7c","20","No"
"0x6ea8a872843bf584772ee426150175b356a1a44c","228.443442016631","No"
"0x84c237b8c4c2637c47dec1d7d561cc989f579d4d","0.3","No"
"0xf378d2d5b31c403a6a5c28c774579b3b90b93fcf","129.850170631325","No"
"0xa08991144121048321b06f91a40ede38531ce4a2","247.484191764988","No"
"0x03b81e9fd450343bccae81bfcb9555a79c1f9507","406.162742981259","No"
"0x1b2eec07ab5ec4b7f58e064c21a056348644ca48","5020.24106417496","No"
"0x36d9c54bf882ec87af7f5910bad2d93f8a8dd804","1.1649E-14","No"
"0xaf8d0f8be990ddbd0be7ea11048ebb49e5ee42c7","300.008939982725","No"
"0x13af4ce9a415e4d9d3a28f1d82450074a595f284","298.981274709596","No"
"0x2c73172d1d945185222e35957d63144089a40600","131.459","No"
"0x72bb770d87c34d4400848e1bbe013a3f28352e58","1232.68115275222","No"
"0xbb001f4890910ba4db793151466c0258567de003","2016.00100142461","No"
"0x25e6e53aa863775a545f06fe0d0d5a7b52919f33","0.9081","No"
"0xdfdf0ac613e89404ba126d02a9c6a6152e825eb8","200.546594757395","No"
"0x0cbd0fe00409ebf82f91e9495a6a09626bbc76fa","140.226836442099","No"
"0x37fb8bb9e1c11be297bf41b50d4c3227dd51477d","577.027","No"
